OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Join_Count_1,TARGET_FID_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Leng,Surveyed,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_1,Z_Mean,Avg_Slope,Shape_Le_2,Shape_Area_1,Shape_Length,Shape_Area
3452,5,106,3290,3290.000000000000000,3290,3290,3,3452,{4188989B-3875-4C4D-BFD3-E95EC65BFE9E},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34920.419999999998254,141.319999999999993,AK,190803060705,Fish Creek,S,NM,190803060706,0.000000000000000,0.000000000000000,64525.765189799996733,0,194,37.149999999999999,N2VX,111194,PNN2VX,20,6/15/2021 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Planet Image from 6/15 21:21 UTC,67991,2021,6/18/2021 0:00:00,mstoeber, ,6/21/2021 0:00:00,,{37D4795F-63C5-4D46-A166-82E558795FCD},N,2020 - 2029,2021.000000000000000,2020.000000000000000,2057.446529379999902,0.000000000000000,0.000000000000000,64525.765189799996733,141317918.085999995470047,15537.838290193576540,11352098.644014110788703
3453,5,15,3291,3291.000000000000000,3291,3291,3,3453,{54FAE1A0-61DB-468C-8E6E-A14AF3DD5DEE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,15680.639999999999418,63.460000000000001,AK,190803060506,Marten Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,36876.728014100001019,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,36876.728014100001019,63457279.286300003528595,15307.349279950532946,9667686.093809910118580
3454,6,113,3292,3292.000000000000000,3292,3292,1,3454,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,2508.830927060025260,191231.076614601392066
3455,2,100,3293,3293.000000000000000,3293,3293,1,3455,{10F09BAD-4E27-4D7E-B166-08484EE30B02},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,39799.129999999997381,161.060000000000002,AK,190803050204,Paldo Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,80376.425727399997413,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,1011.426538280000045,36.860215655300003,80376.425727399997413,161061355.293999999761581,9601.091009543828477,3280694.893364438787103
3456,2,100,3294,3294.000000000000000,3294,3294,1,3456,{10F09BAD-4E27-4D7E-B166-08484EE30B02},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,39799.129999999997381,161.060000000000002,AK,190803050204,Paldo Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,80376.425727399997413,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,1011.426538280000045,36.860215655300003,80376.425727399997413,161061355.293999999761581,9127.666776383448450,3685570.468683467712253
3457,2,100,3295,3295.000000000000000,3295,3295,1,3457,{10F09BAD-4E27-4D7E-B166-08484EE30B02},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,39799.129999999997381,161.060000000000002,AK,190803050204,Paldo Creek,S,NM,190803050207,0.000000000000000,0.000000000000000,80376.425727399997413,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,1011.426538280000045,36.860215655300003,80376.425727399997413,161061355.293999999761581,13892.253236501303036,8717497.004978004842997
3458,1,70,3296,3296.000000000000000,3296,3296,2,3458,{446729B6-EDA6-4D90-9C48-A3B5E7B7397C},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,36348.379999999997381,147.099999999999994,AK,190803050202,Serpentine Creek,S,NM,190803050203,0.000000000000000,0.000000000000000,60065.357240800003638,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,1013.416686489999961,31.527246084800002,60065.357240800003638,147096650.203999996185303,11439.464204251262345,4363936.473979764617980
3459,0,26,3297,3297.000000000000000,3297,3297,2,3459,{A3F792FD-9164-4E38-B8BF-082F5089A4FE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11886.399999999999636,48.100000000000001,AK,190803050106,190803050106,S,NM,190803050107,0.000000000000000,0.000000000000000,31413.175568300001032,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1033.168794440000056,37.598177467900001,31413.175568300001032,48102564.669799998402596,6174.099055837104061,1984803.765573697863147
3460,2,27,3298,3298.000000000000000,3298,3298,2,3460,{40F43B48-D314-421A-904C-81FCC23C0A95},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32784.809999999997672,132.680000000000007,AK,190803050207,190803050207-Salcha River,M,NM,190803050403,0.000000000000000,0.000000000000000,70940.262834900000598,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,774.217596727999990,29.218511022400001,70940.262834900000598,132675437.854000002145767,6588.435048650465433,2242380.143760725390166
3461,6,113,3299,3299.000000000000000,3299,3299,1,3461,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,9653.689820323799722,4851368.511703057214618
3462,6,113,3300,3300.000000000000000,3300,3300,1,3462,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,9813.171698226533408,2022495.493960201973096
3463,2,27,3301,3301.000000000000000,3301,3301,3,3463,{40F43B48-D314-421A-904C-81FCC23C0A95},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,32784.809999999997672,132.680000000000007,AK,190803050207,190803050207-Salcha River,M,NM,190803050403,0.000000000000000,0.000000000000000,70940.262834900000598,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,774.217596727999990,29.218511022400001,70940.262834900000598,132675437.854000002145767,15637.815819353303596,11691533.953750599175692
3464,2,27,3302,3302.000000000000000,3302,3302,2,3464,{40F43B48-D314-421A-904C-81FCC23C0A95},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,8/1/2016 0:00:00,0,32784.809999999997672,132.680000000000007,AK,190803050207,190803050207-Salcha River,M,NM,190803050403,0.000000000000000,0.000000000000000,70940.262834900000598,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,774.217596727999990,29.218511022400001,70940.262834900000598,132675437.854000002145767,9841.000680422152072,3618622.466364233288914
3465,0,157,3303,3303.000000000000000,3303,3303,1,3465,{6FE284C0-D454-422F-81D3-2AC0107E36CD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26450.939999999998690,107.040000000000006,AK,190803090701,Fox Creek,S,NM,190803090702,0.000000000000000,0.000000000000000,48127.124410099997476,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,48127.124410099997476,107043142.292999997735023,8923.661204018129865,2253994.327871160116047
3466,0,157,3304,3304.000000000000000,3304,3304,1,3466,{6FE284C0-D454-422F-81D3-2AC0107E36CD},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,26450.939999999998690,107.040000000000006,AK,190803090701,Fox Creek,S,NM,190803090702,0.000000000000000,0.000000000000000,48127.124410099997476,0, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,48127.124410099997476,107043142.292999997735023,6425.919575851581612,2540650.606203169561923
3467,2,34,3305,3305.000000000000000,3305,3305,2,3467,{84DCD942-4FC8-4FD6-B24D-ADF82230DBB0},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,22142.540000000000873,89.609999999999999,AK,190803090704,Spinach Creek-Goldstream Creek,S,NM,190803090707,0.000000000000000,0.000000000000000,52108.659895199998573,1,319,22487.470000000001164,MBS4,911319,PNMBS4,21309,7/30/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by IMT,51181,2019,7/31/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N,2010 - 2019,2019.000000000000000,2010.000000000000000,114689.348612000001594,0.000000000000000,0.000000000000000,52108.659895199998573,89607678.937800005078316,10138.314842789270187,5847785.581648726016283
3468,2,134,3306,3306.000000000000000,3306,3306,2,3468,{D98D7BE3-B9F1-4A13-8A11-1B0018A03135},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,31212.270000000000437,126.310000000000002,AK,190803090902,190803090902-Chatanika River,S,NM,190803090903,0.000000000000000,0.000000000000000,46848.424056900003052,1,319,22487.470000000001164,MBS4,911319,PNMBS4,21309,7/30/2019 0:00:00,Yes,Mixed Methods, , ,0.000000000000000, ,Perimeter submitted by IMT,51181,2019,7/31/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{9155A802-F466-4D32-AFA3-F0B2D823B2EB},N,2010 - 2019,2019.000000000000000,2010.000000000000000,114689.348612000001594,0.000000000000000,0.000000000000000,46848.424056900003052,126311527.460999995470047,11519.328344941559408,6711313.923469495959580
3469,2,27,3307,3307.000000000000000,3307,3307,2,3469,{40F43B48-D314-421A-904C-81FCC23C0A95},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32784.809999999997672,132.680000000000007,AK,190803050207,190803050207-Salcha River,M,NM,190803050403,0.000000000000000,0.000000000000000,70940.262834900000598,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,774.217596727999990,29.218511022400001,70940.262834900000598,132675437.854000002145767,13317.009820434223002,8394116.969302078709006
3470,2,27,3308,3308.000000000000000,3308,3308,2,3470,{40F43B48-D314-421A-904C-81FCC23C0A95},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,32784.809999999997672,132.680000000000007,AK,190803050207,190803050207-Salcha River,M,NM,190803050403,0.000000000000000,0.000000000000000,70940.262834900000598,1,194,4605.439999999999600,DG5R,711194, , ,6/19/2007 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,None Recorded,26634,2007,6/20/2007 0:00:00,DNR Fairbanks,No,7/26/2007 0:00:00,, ,N,2000 - 2009,2007.000000000000000,2000.000000000000000,24667.948573300000135,774.217596727999990,29.218511022400001,70940.262834900000598,132675437.854000002145767,12209.038957569367994,7938707.670947066508234
3471,2,159,3309,3309.000000000000000,3309,3309,1,3471,{B724CEFB-E7BD-4F19-97CC-15A5B06788E3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38763.610000000000582,156.870000000000005,AK,190803060804,Little Chena River,S,IT,190803060903,0.000000000000000,0.000000000000000,75379.691628500004299,1,194,37.149999999999999,N2VX,111194,PNN2VX,20,6/15/2021 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Planet Image from 6/15 21:21 UTC,67991,2021,6/18/2021 0:00:00,mstoeber, ,6/21/2021 0:00:00,,{37D4795F-63C5-4D46-A166-82E558795FCD},N,2020 - 2029,2021.000000000000000,2020.000000000000000,2057.446529379999902,0.000000000000000,0.000000000000000,75379.691628500004299,156870748.187000006437302,18.856387191698019,17.102062316118715
3472,0,136,3309,3309.000000000000000,3309,3309,2,3472,{F308D1E2-8696-4309-86AC-25D6246A75DA},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,17845.950000000000728,72.219999999999999,AK,190803060803,Smallwood Creek,S,NM,190803060804,0.000000000000000,0.000000000000000,38760.209260700001323,0, ,0.000000000000000, , , , ,6/15/2021 0:00:00, , , , ,0.000000000000000, , ,0, ,6/18/2021 0:00:00, , ,6/21/2021 0:00:00,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,38760.209260700001323,72220005.439999997615814,6350.645571146327711,2458066.741349104326218
3473,2,159,3310,3310.000000000000000,3310,3310,1,3473,{B724CEFB-E7BD-4F19-97CC-15A5B06788E3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38763.610000000000582,156.870000000000005,AK,190803060804,Little Chena River,S,IT,190803060903,0.000000000000000,0.000000000000000,75379.691628500004299,1,194,37.149999999999999,N2VX,111194,PNN2VX,20,6/15/2021 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Planet Image from 6/15 21:21 UTC,67991,2021,6/18/2021 0:00:00,mstoeber, ,6/21/2021 0:00:00,,{37D4795F-63C5-4D46-A166-82E558795FCD},N,2020 - 2029,2021.000000000000000,2020.000000000000000,2057.446529379999902,0.000000000000000,0.000000000000000,75379.691628500004299,156870748.187000006437302,11615.678658371327401,7180613.661168924532831
3474,1,123,3311,3311.000000000000000,3311,3311,1,3474,{02734ADD-E80E-46D6-BBC3-AACDE4EC6E60},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34142.199999999997090,138.169999999999987,AK,190803050304,Ricks Creek,S,NM,190803050305,0.000000000000000,0.000000000000000,52839.007596800001920,0, ,43843.209999999999127,Z61, , , ,11/1/1966 0:00:00,Yes,Digitized,Image, ,0.000000000000000, ,Perimeter is approximate.  Digitized from 1978 Landsat image P75 R14.,26170,1966,3/12/2008 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,64176.792368900001748,890.599981213999968,31.595030622199999,52839.007596800001920,138168563.900999993085861,6078.484391363375835,1857899.294954105746001
3475,0,26,3312,3312.000000000000000,3312,3312,3,3475,{A3F792FD-9164-4E38-B8BF-082F5089A4FE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11886.399999999999636,48.100000000000001,AK,190803050106,190803050106,S,NM,190803050107,0.000000000000000,0.000000000000000,31413.175568300001032,0, ,0.000000000000000, , , , ,11/1/1966 0:00:00, , , , ,0.000000000000000, , ,0, ,3/12/2008 0:00:00, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,1033.168794440000056,37.598177467900001,31413.175568300001032,48102564.669799998402596,12458.301186392631280,5704160.309740118682384
3476,6,113,3313,3313.000000000000000,3313,3313,1,3476,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,11579.480840608170183,7171895.352621362544596
3477,6,113,3314,3314.000000000000000,3314,3314,1,3477,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,8015.321219285412553,3656006.072233186569065
3478,6,113,3315,3315.000000000000000,3315,3315,1,3478,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,2992.503213453595890,414462.564203751448076
3479,6,113,3316,3316.000000000000000,3316,3316,1,3479,{33E6B97B-86AA-434B-B849-9493A271229B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34798.459999999999127,140.819999999999993,AK,190803060602,Rock Creek-Chena River,S,TF,190803060606,0.000000000000000,0.000000000000000,55623.949957299999369,1,323,17498.709999999999127,MB4R,911323,PNMB4R,18970,7/27/2019 0:00:00,Yes,Remote Sensing Derived, , ,0.000000000000000, ,Perimeter updated using Sentinel 2 image collected 7/27,51189,2019,7/29/2019 0:00:00,dmgriggs, ,9/30/2019 0:00:00,,{B178F7A8-013B-4E67-89E8-90EACEBEC4FA},N,2010 - 2019,2019.000000000000000,2010.000000000000000,57919.019438199997239,0.000000000000000,0.000000000000000,55623.949957299999369,140824390.342999994754791,2641.447082326084001,220931.083457144181011
3480,0,107,3317,3317.000000000000000,3317,3317,2,3480,{1FC379E7-A48B-42A0-8CA7-C76360BD2E0B},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,11174.889999999999418,45.219999999999999,AK,190803060608,Jenny M Creek,S,NM,190803060609,0.000000000000000,0.000000000000000,35802.122157899997546,1, ,0.000000000000000, , , , ,7/4/2015 0:00:00, , , , ,0.000000000000000, , ,0, ,8/10/2015 0:00:00, , ,9/4/2015 0:00:00,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,35802.122157899997546,45223185.426899999380112,5989.946899711694641,1649403.867470918223262
