OID_,Join_Count,TARGET_FID,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,ID,DOWN_ID,CHAN_ID,LENGTH_M_1,AREA_SQKM,ELEV_M,OUT_DIST,SRC_DIST,FROM_DIST,GRADIENT,MNANPRC_M,MEANANNCMS,WIDTH_M_1,DEPTH_M,MAX_GRAD_D,LAKE,STRM_ORDER,AZIMTH_DEG,SINUOSITY,VAL_WIDTH,FP_WIDTH,DROPMAX,Fish,Basin_ID,VWI_Floor,ValCnstrnt,FlowVel,BFQ,StrmPow,BeavHab,FISH_RESID,GEP_Cum,GEP,IP_CHIN2,CCon,MERGE_SRC,uID
448,1,538,1,448,1,448,Main,active, ,M,5112,RA,Active,M,164,102.538370849000003,420.226895420999995, ,40.000000000000000,12.000000000000000,5112,RA,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1,45024.451523700001417, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,281.665668052000001,48088.000000000000000,48087.000000000000000,29.000000000000000,122.781700000000001,48.590800000000002,281.087800000000016,69.891630000000006,14.700270000000000,1.546570000000000,0.000000000000000,0.421000000000000,0.256000000000000,1.970800000000000,0.093800000000000,0.028900000000000,0.000000000000000,4.000000000000000,88.3300018,1.195400000000000,96.707999999999998,39.813600000000001,0.000000000000000,1,5050802,49.0699997,20.190000000000001,0.2082000,0.038000000000000,0.000000000000000,1,1,0.213100000000000,0.178900000000000,0.449800000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC48088
449,1,539,1,449,1,449,Oxbow,active, ,N,5114,RA,Active,N,165,129.725282544000009,483.350360518000002, ,59.000000000000000,11.000000000000000,5114,RA,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1,45024.451523700001417, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,285.573599514000023,48099.000000000000000,48098.000000000000000,29.000000000000000,106.568500000000000,43.880600000000001,285.481600000000014,70.989000000000004,13.602900000000000,2.643950000000000,0.004000000000000,0.422100000000000,0.232200000000000,1.877500000000000,0.091200000000000,0.028900000000000,0.000000000000000,4.000000000000000,97.8499985,1.029100000000000,61.354999999999997,31.537400000000002,0.000000000000000,1,5050802,32.6800003,16.797000000000001,0.4083000,0.070000000000000,2.741000000000000,1,1,0.209500000000000,0.161200000000000,0.460400000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC48099
450,1,540,1,450,1,450,Side,inactive, ,M,5115,RA,Inactive,M,166,224.015142644000008,2774.980351019999944, ,86.000000000000000,57.000000000000000,5115,RA,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1,45024.451523700001417, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,315.274205692000010,48112.000000000000000,48111.000000000000000,29.000000000000000,113.639600000000002,38.959800000000001,290.219600000000014,72.292040000000000,12.299860000000001,3.946990000000000,0.001200000000000,0.422200000000000,0.205000000000000,1.764500000000000,0.088100000000000,0.028900000000000,0.000000000000000,4.000000000000000,131.4199982,1.133200000000000,130.222000000000008,32.626600000000003,0.000000000000000,1,5050802,73.8000031,18.491000000000000,0.2182000,0.034000000000000,0.399000000000000,1,1,0.201200000000000,0.112600000000000,0.425200000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC48112
451,1,541,1,451,1,451,Off,active, ,M,5116,RA,Active,M,167,70.672106588700004,220.990538386999987, ,29.000000000000000,10.000000000000000,5116,RA,{F7E98802-8172-47EB-8069-FFAA1CA225AC},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,16516.180000000000291,66.840000000000003,AK,190803050802,Ninetyeight Creek,S,NM,190803050803,0.000000000000000,0.000000000000000,45024.451523700001417,1,45024.451523700001417, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,311.001798126999972,48148.000000000000000,48147.000000000000000,29.000000000000000,110.355300000000000,22.279399999999999,311.569500000000005,75.879170000000002,8.712730000000001,7.534120000000000,0.001300000000000,0.424600000000000,0.113700000000000,1.316400000000000,0.074600000000000,0.028900000000000,0.000000000000000,4.000000000000000,29.1000004,1.066300000000000,54.377000000000002,77.311099999999996,0.000000000000000,1,5050802,41.3100014,58.731999999999999,0.2019000,0.020000000000000,0.253000000000000,1,1,0.205200000000000,0.059000000000000,0.349900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC48148
452,1,542,1,452,1,452,Main,active, ,M,5117,RA,Active,M,168,110.295963408000006,397.276390364999997, ,40.000000000000000,12.000000000000000,5117,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,273.781078462999972,47186.000000000000000,47185.000000000000000,15.000000000000000,5.000000000000000,124.117099999999994,273.927200000000028,68.345060000000004,16.640979999999999,8.459780000000000,0.000000000000000,0.444100000000000,0.753100000000000,3.371800000000000,0.127200000000000,0.028900000000000,0.000000000000000,5.000000000000000,180.0000000,1.043200000000000,13.435000000000000,57.062199999999997,0.000000000000000,1,5050802,3.9800000,16.922999999999998,0.2576000,0.110000000000000,0.000000000000000,1,1,0.243600000000000,0.110200000000000,0.622600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47186
453,1,543,1,453,1,453,Main,active, ,M,5118,RA,Active,M,169,154.731018650000010,381.968592307999984, ,54.000000000000000,9.000000000000000,5118,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,274.458634562999976,48036.000000000000000,47187.000000000000000,471.000000000000000,111.568500000000000,3.136500000000000,274.198399999999992,68.427310000000006,2.882490000000000,0.000000000000000,0.004200000000000,0.413700000000000,0.013600000000000,0.458000000000000,0.040900000000000,0.028900000000000,0.000000000000000,2.000000000000000,261.8800049,1.063400000000000,5.588000000000000,23.901199999999999,0.000000000000000,1,5050801,12.1999998,52.179000000000002,0.2350000,0.004000000000000,0.181000000000000,1,1,0.247400000000000,0.050100000000000,0.179300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC48036
454,1,544,1,454,1,454,Side,active, ,M,5119,RA,Active,M,170,73.727869055300005,136.539929997000002, ,31.000000000000000,5.000000000000000,5119,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,277.335568986999988,47194.000000000000000,47193.000000000000000,15.000000000000000,99.497500000000002,69.660799999999995,276.512099999999975,69.053870000000003,15.932160000000000,9.168590000000000,0.000900000000000,0.463800000000000,0.432000000000000,2.557000000000000,0.108700000000000,0.028900000000000,0.000000000000000,4.000000000000000,240.3899994,1.161300000000000,48.014000000000003,38.404899999999998,0.000000000000000,1,5050801,18.7800007,15.019000000000000,0.2190000,0.061000000000000,0.537000000000000,1,1,0.266300000000000,0.145100000000000,0.542800000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47194
455,1,545,1,455,1,455,Main,active,Exact shape is hard to see,M,5120,RA,Active,M,171,136.830396267999987,234.393786812000002, ,52.000000000000000,9.000000000000000,5120,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,280.999065444999985,47203.000000000000000,47202.000000000000000,15.000000000000000,109.852800000000002,69.294799999999995,280.880100000000027,69.942440000000005,15.043590000000000,10.057169999999999,0.001700000000000,0.464200000000000,0.429900000000000,2.550900000000000,0.108600000000000,0.028900000000000,0.000000000000000,4.000000000000000,233.8999939,1.094300000000000,32.249000000000002,28.364400000000000,0.000000000000000,1,5050801,12.6400003,11.119000000000000,0.3008000,0.083000000000000,1.388000000000000,1,1,0.266600000000000,0.072800000000000,0.548100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47203
456,1,546,1,456,1,456,Main,active, ,M,5121,RA,Active,M,172,97.064018620599995,234.049198824999991, ,40.000000000000000,7.000000000000000,5121,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,288.416417437000007,47215.000000000000000,47214.000000000000000,15.000000000000000,115.710700000000003,66.473500000000001,288.119199999999978,71.144360000000006,13.841670000000001,11.259090000000000,0.000200000000000,0.466400000000000,0.413900000000000,2.503200000000000,0.107400000000000,0.028900000000000,0.000000000000000,4.000000000000000,164.0399933,1.102400000000000,35.225000000000001,36.906799999999997,0.000000000000000,1,5050801,14.0699997,14.744000000000000,0.1024000,0.028000000000000,0.054000000000000,1,1,0.267600000000000,0.235600000000000,0.529500000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47215
457,1,547,1,457,1,457,Main,active,Error,N,5122,RA,Active,N,173,75.575797738000006,123.842872356000001, ,33.000000000000000,5.000000000000000,5122,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,290.693975061999993,47220.000000000000000,47219.000000000000000,15.000000000000000,119.497500000000002,63.715899999999998,289.479600000000005,71.637940000000000,13.348089999999999,11.752670000000000,0.010500000000000,0.467800000000000,0.397100000000000,2.452200000000000,0.106200000000000,0.028900000000000,0.000000000000000,4.000000000000000,171.6100006,1.041400000000000,67.370000000000005,89.967100000000002,0.000000000000000,1,5050801,27.4699993,36.689999999999998,0.7360000,0.192000000000000,19.722999999999999,1,1,0.267100000000000,0.261300000000000,0.533900000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47220
458,1,548,1,458,1,458,Main,active,Error,N,5123,RA,Active,N,174,189.190073081999998,423.320972879999999, ,90.000000000000000,6.000000000000000,5123,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,299.988945140999988,47233.000000000000000,47232.000000000000000,15.000000000000000,108.639600000000002,54.633099999999999,299.711999999999989,72.927610000000001,12.058420000000000,13.042330000000000,0.011300000000000,0.469400000000000,0.338300000000000,2.264300000000000,0.101500000000000,0.028900000000000,0.000000000000000,4.000000000000000,139.5700073,1.060800000000000,33.085000000000001,51.643900000000002,0.000000000000000,1,5050801,14.6099997,22.809000000000001,0.7397000,0.170000000000000,18.826000000000001,1,1,0.262100000000000,0.184500000000000,0.502700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47233
459,1,549,1,459,1,459,Main,active, ,Y,5124,RA,Active,Y,175,119.238592533000002,339.552052661000005, ,55.000000000000000,8.000000000000000,5124,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,301.556998326999974,47233.000000000000000,47232.000000000000000,15.000000000000000,108.639600000000002,54.633099999999999,299.711999999999989,72.927610000000001,12.058420000000000,13.042330000000000,0.011300000000000,0.469400000000000,0.338300000000000,2.264300000000000,0.101500000000000,0.028900000000000,0.000000000000000,4.000000000000000,139.5700073,1.060800000000000,33.085000000000001,51.643900000000002,0.000000000000000,1,5050801,14.6099997,22.809000000000001,0.7397000,0.170000000000000,18.826000000000001,1,1,0.262100000000000,0.184500000000000,0.502700000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47233
460,1,550,1,460,0,460,Main,active, ,M,5126,RA,Active,M,176,132.447206708000010,258.285132852000004, ,60.000000000000000,6.000000000000000,5126,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,336.546586693999984,47269.000000000000000,47268.000000000000000,15.000000000000000,109.497500000000002,24.873699999999999,336.241199999999992,76.516220000000004,8.469810000000001,16.630949999999999,0.007900000000000,0.491000000000000,0.155900000000000,1.540100000000000,0.081500000000000,0.029300000000000,0.000000000000000,4.000000000000000,198.8300018,1.014200000000000,59.802000000000000,41.144399999999997,0.000000000000000,1,5050801,38.8300018,26.713999999999999,0.5299000,0.067000000000000,5.149000000000000,1,1,0.300500000000000,0.211800000000000,0.399300000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47269
461,1,551,1,461,0,461,Side,active, ,M,5127,RA,Active,M,177,73.119638565499997,109.647439683000002, ,33.000000000000000,4.000000000000000,5127,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,337.854138487999990,47271.000000000000000,47270.000000000000000,15.000000000000000,107.426400000000001,24.748300000000000,337.740900000000011,76.716279999999998,8.269750000000000,16.831000000000000,0.027200000000000,0.494700000000000,0.140800000000000,1.463700000000000,0.079200000000000,0.029300000000000,0.000000000000000,4.000000000000000,202.9799957,1.045500000000000,80.837000000000003,44.743000000000002,0.000000000000000,1,5050801,55.2299995,30.632999999999999,0.9635000,0.112000000000000,29.773000000000000,1,1,0.301200000000000,0.087400000000000,0.248600000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47271
462,1,552,1,462,1,462,Main,active, ,M,5128,RA,Active,M,178,119.038427549999994,193.718372904999995, ,55.000000000000000,4.000000000000000,5128,RA,{AED26ED3-F942-44A9-AD2E-88D5A4FE85AE},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,18134.000000000000000,73.390000000000001,AK,190803050801,190803050801,M,NM,190803050802,0.000000000000000,0.000000000000000,46890.984335100001772,1,46890.984335100001772, ,47777.629999999997381,Z85, , , ,11/1/1966 0:00:00,Yes,Not Recorded, , ,0.000000000000000, ,"Perimeter updated by ADFG-DWC, FAI in 2006.  Fire perimeter imported from fire history.",26171,1966,9/17/2007 0:00:00,jhrobak,No,,, ,N,1960 - 1969,1966.000000000000000,1960.000000000000000,95168.831021499994677,339.907712403000005,47536.000000000000000,47271.000000000000000,686.000000000000000,108.284300000000002,2.181400000000000,337.793400000000020,76.722819999999999,2.337520000000000,0.000000000000000,0.031500000000000,0.461600000000000,0.010800000000000,0.407100000000000,0.038300000000000,0.031500000000000,0.000000000000000,2.000000000000000,100.5100021,1.033600000000000,9.337999999999999,31.696300000000001,0.000000000000000,1,5050801,22.9400005,77.867000000000004,0.6131000,0.010000000000000,2.951000000000000,1,1,0.253300000000000,0.041300000000000,0.085100000000000,UNCONSTRAINED,F:\GIS\SERDP\ARCPRO\SERDP_Riparian_Fire\SERDP_Riparian_Fire.gdb\SALC,SALC47536
