OID_,Join_Count,TARGET_FID,gridcode,rca_id,uRCA,uRCA_int,Join_Count_1,TARGET_FID_1,Join_Cou_1,TARGET_F_1,Dam_Type,Dam_Condit,Notes,Beaver_cre,Dam_Num,Surveyor,Dam_Cond_1,Beaver_C_1,OBJECTID_1,Shape_Leng,Area_m2,Notes_1,Length_m,Width_m,Dam_Num_1,Surveyor_1,TNMID,MetaSource,SourceData,SourceOrig,SourceFeat,LoadDate,GNIS_ID,AreaAcres,AreaSqKm,States,HUC12,Name,HUType,HUMod,ToHUC,NonContrib,NonContr_1,Shape_Le_1,Surveyed,Shape_Le_2,RECORDNUMB,ACRES,AFSNUMBER,DOFNUMBER,USFSNUMBER,ADDNUMBER,PERIMETERD,LATESTPERI,SOURCE,SOURCEMETH,SOURCECLAS,AGENCYACRE,ACREAGEMET,COMMENTS,FIREID,FIREYEAR,UPDATETIME,UPDATEUSER,USEDONFINA,FPOUTDATE,FPMERGEDDA,IRWINID,PRESCRIBED,FIRESEASON,Year,Years,Shape_Le_3,Z,Shape_Length,Shape_Area
2591,,,2481,2481.000000000000000,2481,2481,0,2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6587.359353280020514,1934554.051184475189075
2592,,,2482,2482.000000000000000,2482,2482,0,2592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21529.445879784561839,11814500.888810202479362
2593,,,2483,2483.000000000000000,2483,2483,0,2593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12947.049747444154491,6032291.539713617414236
2594,,,2484,2484.000000000000000,2484,2484,0,2594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23581.354091797875299,20138236.216605279594660
2595,,,2485,2485.000000000000000,2485,2485,0,2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9597.299171405276866,4830385.073110653087497
2596,,,2486,2486.000000000000000,2486,2486,0,2596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6670.193365014914889,1533434.770378124667332
2597,,,2487,2487.000000000000000,2487,2487,0,2597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7252.654117331312591,2273439.221972798928618
2598,,,2488,2488.000000000000000,2488,2488,0,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.262661183710861,128802.052905312782968
2599,,,2489,2489.000000000000000,2489,2489,0,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.225145955472271,310817.584927693242207
2600,1,830,2490,2490.000000000000000,2490,2490,1,2600,0,697,Main,active, ,M,5407,RA,Active,M,456,128.120047908000004,383.099286967000012, ,58.000000000000000,13.000000000000000,5407,RA,{56234392-B233-49C8-8113-82543AA15CBB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34560.599999999998545,139.860000000000014,AK,190803050602,Butte Creek,S,NM,190803050604,0.000000000000000,0.000000000000000,61219.353978099999949,1,61219.353978099999949, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,436.929962110000019,11269.737797606798267,6014074.413017199374735
2601,,,2491,2491.000000000000000,2491,2491,0,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097.343214178757989,4827431.960466721095145
2602,,,2492,2492.000000000000000,2492,2492,0,2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894.656405558091137,501546.849356783728581
2603,,,2493,2493.000000000000000,2493,2493,0,2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000000000000000,25.000000000000000
2604,,,2493,2493.000000000000000,2493,2493,0,2604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18131.341997965293558,11615851.154162706807256
2605,,,2494,2494.000000000000000,2494,2494,0,2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11602.981039954958760,7865259.638625033199787
2606,,,2495,2495.000000000000000,2495,2495,0,2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13122.039875915263110,7701254.780720759183168
2607,,,2496,2496.000000000000000,2496,2496,0,2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8764.457079434663683,3675345.517636464443058
2608,,,2497,2497.000000000000000,2497,2497,0,2608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3914.884056206678906,547324.993794757290743
2609,,,2498,2498.000000000000000,2498,2498,0,2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14349.149751251412454,7056593.994633101858199
2610,,,2499,2499.000000000000000,2499,2499,0,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10959.491235491746920,6195439.088171328417957
2611,,,2500,2500.000000000000000,2500,2500,0,2611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17736.970152496887749,14680887.307294473052025
2612,,,2501,2501.000000000000000,2501,2501,0,2612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8116.217816042208142,3427811.561759931035340
2613,,,2502,2502.000000000000000,2502,2502,0,2613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7502.749490393939595,3162144.638126861304045
2614,,,2503,2503.000000000000000,2503,2503,0,2614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.000000000000000,25.000000000000000
2615,,,2503,2503.000000000000000,2503,2503,0,2615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13718.187232632992163,5437864.213421410880983
2616,,,2504,2504.000000000000000,2504,2504,0,2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14103.896475667117556,6584233.633239269256592
2617,,,2505,2505.000000000000000,2505,2505,0,2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23354.331754325921793,19934106.854795955121517
2618,,,2506,2506.000000000000000,2506,2506,0,2618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383.782969819015307,1400163.455180612392724
2619,,,2507,2507.000000000000000,2507,2507,0,2619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3927.792192894711206,768452.082749499240890
2620,,,2508,2508.000000000000000,2508,2508,0,2620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4178.236436804482764,739995.107638583984226
2621,,,2509,2509.000000000000000,2509,2509,0,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9982.579803155769696,4692766.262065582908690
2622,,,2510,2510.000000000000000,2510,2510,0,2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9999.404323367971301,4761424.828367876820266
2623,1,741,2511,2511.000000000000000,2511,2511,4,2623,0,608,Main,active, ,M,5317,RA,Active,M,367,183.211519384000013,492.871515483999985, ,77.000000000000000,14.000000000000000,5317,RA,{8882E21F-21F0-4BFB-BE7C-5F35E8E2647D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,38561.690000000002328,156.050000000000011,AK,190803060502,Headwaters South Fork Chena River,S,NM,190803060507,0.000000000000000,0.000000000000000,85507.644356699995114,1,85507.644356699995114, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,591.455747613999961,15040.309317325960365,10973658.102118639275432
2624,,,2512,2512.000000000000000,2512,2512,0,2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7836.952698287088424,3647643.859010378830135
2625,,,2513,2513.000000000000000,2513,2513,0,2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12594.576478379254695,5577506.833637425675988
2626,,,2514,2514.000000000000000,2514,2514,0,2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10134.319432600825166,3692534.105440680868924
2627,,,2515,2515.000000000000000,2515,2515,0,2627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11076.284046479951940,5916484.121972533874214
2628,1,831,2516,2516.000000000000000,2516,2516,1,2628,0,698,Main,active, ,Y,5408,RA,Active,Y,457,148.934735030000013,694.622372795000047, ,54.000000000000000,25.000000000000000,5408,RA,{56234392-B233-49C8-8113-82543AA15CBB},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34560.599999999998545,139.860000000000014,AK,190803050602,Butte Creek,S,NM,190803050604,0.000000000000000,0.000000000000000,61219.353978099999949,1,61219.353978099999949, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,450.411893626999984,4870.578297620126250,1180006.357911717146635
2629,,,2517,2517.000000000000000,2517,2517,0,2629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270.228621978483716,609500.007271898328327
2630,,,2518,2518.000000000000000,2518,2518,0,2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7102.864881972426701,2300314.125246374402195
2631,,,2519,2519.000000000000000,2519,2519,0,2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8777.767456870882597,4464912.396300705149770
2632,,,2520,2520.000000000000000,2520,2520,0,2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6217.508181691250684,1988208.910780266392976
2633,,,2521,2521.000000000000000,2521,2521,0,2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13726.985107409384000,9479927.828111229464412
2634,,,2522,2522.000000000000000,2522,2522,0,2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311.162314633638971,55991.903752381702361
2635,,,2523,2523.000000000000000,2523,2523,0,2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6547.118104751419196,2286436.347291774116457
2636,1,631,2524,2524.000000000000000,2524,2524,2,2636,0,523,Side,active, ,Y,5205,RA,Active,Y,257,277.026138144000015,1336.422991599999932, ,126.000000000000000,15.000000000000000,5205,RA,{CAC9D306-0B33-471A-9F5C-011A96656D3D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34808.790000000000873,140.870000000000005,AK,190803060505,Beaver Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,61423.622931999998400,1,61423.622931999998400, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,279.684304995999980,4604.655608337989179,1013787.921608343720436
2637,,,2525,2525.000000000000000,2525,2525,0,2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7081.157575943462689,2615337.880273580085486
2638,,,2526,2526.000000000000000,2526,2526,0,2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649.597699029973228,4863843.023182560689747
2639,,,2527,2527.000000000000000,2527,2527,0,2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8936.268193162739408,3754530.727625850122422
2640,,,2528,2528.000000000000000,2528,2528,0,2640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.852277849393431,17.093968879147418
2641,,,2528,2528.000000000000000,2528,2528,0,2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6985.668499994038029,2576061.643950618337840
2642,,,2529,2529.000000000000000,2529,2529,0,2642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.619450838681587,1578093.343451863853261
2643,,,2530,2530.000000000000000,2530,2530,0,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131.100065565596424,58481.882785288828018
2644,,,2531,2531.000000000000000,2531,2531,0,2644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643.465641494767624,332317.815767315740231
2645,,,2532,2532.000000000000000,2532,2532,0,2645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16510.879860017172177,12282151.322457645088434
2646,,,2533,2533.000000000000000,2533,2533,0,2646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6457.271279733931806,2446125.139274570159614
2647,,,2534,2534.000000000000000,2534,2534,0,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8559.877400215982561,3671391.310725955758244
2648,,,2535,2535.000000000000000,2535,2535,0,2648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4694.951280614827738,916468.782260217354633
2649,,,2536,2536.000000000000000,2536,2536,0,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9646.717342564101273,5152397.042971042916179
2650,,,2537,2537.000000000000000,2537,2537,0,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14796.317341828938879,6696202.512773902155459
2651,,,2538,2538.000000000000000,2538,2538,0,2651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11290.793043863464845,4677478.263344584964216
2652,,,2539,2539.000000000000000,2539,2539,0,2652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10404.921879255438398,5656333.304957942105830
2653,1,504,2540,2540.000000000000000,2540,2540,1,2653,1,414,Main,active, ,Y,5078,RA,Active,Y,130,201.249732515999995,787.701068831000043, ,35.000000000000000,73.000000000000000,5078,RA,{1F30E05B-82AC-4BE9-9E69-7EAF46AEA3B3},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,19938.069999999999709,80.689999999999998,AK,190803060605,Hunts Creek,S,NM,190803060606,0.000000000000000,0.000000000000000,43484.129888399998890,1,43484.129888399998890,280,87154.289999999993597,HK8H,332280,PDHK8H,87154.4,8/17/2013 0:00:00,Yes,GPS,Helicopter,B - Within 90 Meters,0.000000000000000, ,"GPS data collected by M.Snyder on 8/16, IR flown on 8/17, entered by C.Ferner",36404,2013,8/19/2013 0:00:00,ilmakfsfrecferner,No,12/31/2013 0:00:00,, ,N,2010 - 2019,2013.000000000000000,2010.000000000000000,173260.052698000014061,274.013859810999975,5319.161824860859269,1110648.066565674496815
2654,,,2541,2541.000000000000000,2541,2541,0,2654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10235.809530060330871,5617680.534042565152049
2655,,,2542,2542.000000000000000,2542,2542,0,2655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854246312396409,17.097863231008546
2656,,,2542,2542.000000000000000,2542,2542,0,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8728.703276159147208,2957421.624339280184358
2657,,,2543,2543.000000000000000,2543,2543,0,2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8772.377533672415666,4169747.141640941612422
2658,,,2544,2544.000000000000000,2544,2544,0,2658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8184.062270901607008,2998966.482886058278382
2659,,,2545,2545.000000000000000,2545,2545,0,2659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.854246314834729,17.097863235797128
2660,,,2545,2545.000000000000000,2545,2545,0,2660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18383.092073741743661,13738090.336987027898431
2661,,,2546,2546.000000000000000,2546,2546,0,2661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8368.036163005725030,2744675.410630478523672
2662,,,2547,2547.000000000000000,2547,2547,0,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.633869682474824,123948.394475051798509
2663,,,2548,2548.000000000000000,2548,2548,0,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10129.218537303422636,5831737.399434907361865
2664,,,2549,2549.000000000000000,2549,2549,0,2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9299.832527252552609,4558422.756955629214644
2665,1,633,2550,2550.000000000000000,2550,2550,1,2665,0,525,Main,active, ,M,5207,RA,Active,M,259,362.907681232000016,2191.980076490000101, ,140.000000000000000,22.000000000000000,5207,RA,{CAC9D306-0B33-471A-9F5C-011A96656D3D},{2C92B35C-3413-46E7-A19D-10901FFEDE59}, , , ,,0,34808.790000000000873,140.870000000000005,AK,190803060505,Beaver Creek,S,NM,190803060507,0.000000000000000,0.000000000000000,61423.622931999998400,1,61423.622931999998400, ,0.000000000000000, , , , ,, , , , ,0.000000000000000, , ,0, ,, , ,,, , , ,0.000000000000000,0.000000000000000,0.000000000000000,347.378217459999973,5503.014766299698749,1312583.805062746396288
2666,,,2551,2551.000000000000000,2551,2551,0,2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.111451301128795,10787.798042617225292
2667,,,2552,2552.000000000000000,2552,2552,0,2667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.856554198462362,17.102366985181000
2668,,,2552,2552.000000000000000,2552,2552,0,2668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17892.200011005676060,12506665.876159880310297
2669,,,2553,2553.000000000000000,2553,2553,0,2669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056.660683655258254,1637414.830641197972000
2670,,,2554,2554.000000000000000,2554,2554,0,2670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7694.675676495505286,1694305.557586625218391
2671,,,2555,2555.000000000000000,2555,2555,0,2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12713.467699577538951,7938114.870550257153809
2672,,,2556,2556.000000000000000,2556,2556,0,2672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329.549486006525512,1714030.478447101078928
2673,,,2557,2557.000000000000000,2557,2557,0,2673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10413.340717450009834,4974665.755029348656535
2674,,,2558,2558.000000000000000,2558,2558,0,2674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3867.179099700299503,269210.005791336239781
2675,,,2559,2559.000000000000000,2559,2559,0,2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7675.750029590340091,3435572.065487947314978
2676,,,2560,2560.000000000000000,2560,2560,0,2676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8809.029208811569333,4499272.408973844721913
2677,,,2561,2561.000000000000000,2561,2561,0,2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6216.372491883912517,2001044.989450908266008
2678,,,2562,2562.000000000000000,2562,2562,0,2678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8303.990319012669715,3939037.937983275856823
2679,,,2563,2563.000000000000000,2563,2563,0,2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653.356107706973489,4873599.981325228698552
2680,,,2564,2564.000000000000000,2564,2564,0,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11923.892024490131007,6879205.949918479658663
2681,,,2565,2565.000000000000000,2565,2565,0,2681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10965.163994549640847,3898896.633776755072176
2682,,,2566,2566.000000000000000,2566,2566,0,2682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.859680042348717,17.107927552989448
2683,,,2566,2566.000000000000000,2566,2566,0,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15407.043022108053265,6535331.291192286647856
2684,,,2567,2567.000000000000000,2567,2567,0,2684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359.884281547687351,3917385.401579273398966
2685,,,2568,2568.000000000000000,2568,2568,0,2685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6164.635180917527578,2023881.095351387746632
2686,,,2569,2569.000000000000000,2569,2569,0,2686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5548.171592328957558,1555747.841386466287076
2687,,,2570,2570.000000000000000,2570,2570,0,2687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7578.153247375062165,2555441.599650378804654
2688,,,2571,2571.000000000000000,2571,2571,0,2688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5799.328383692154603,1630940.296490557957441
2689,,,2572,2572.000000000000000,2572,2572,0,2689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9888.474958233302459,4927932.601986889727414
2690,,,2573,2573.000000000000000,2573,2573,0,2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15649.803850210402743,11743141.836481805890799
2691,,,2574,2574.000000000000000,2574,2574,0,2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10558.879225391992804,4586803.567777138203382
2692,,,2575,2575.000000000000000,2575,2575,0,2692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10844.708889488343630,5780711.922484624199569
2693,,,2576,2576.000000000000000,2576,2576,0,2693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8335.052517076519507,4384444.863277995027602
2694,,,2577,2577.000000000000000,2577,2577,0,2694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6943.987056664832380,2527337.414760225918144
2695,,,2578,2578.000000000000000,2578,2578,0,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7805.669688581934679,3283740.014451656024903
2696,,,2579,2579.000000000000000,2579,2579,0,2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16759.281378942399897,14148935.076026488095522
