"","uRCA","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB"
"2539",2452,3158.686,14.833,172.773,0.049,0.52,0.097,1.212,0.071,0.087,0,3,316.989,1.032,13.047,18.024,0,1,5050402,10.607,14.718,1.163,0.1,48.21,0,1,0.466,0.343,0.114,666.456,3955302.9347442,3.9553029347442,365018.267824928,0.365018267824928
"2540",2453,3110.99,36.993,182.557,0.024,0.524,0.259,1.984,0.094,0.049,0,4,95.282,1.026,25.412,85.556,0,1,5050401,12.79,43.376,0.998,0.186,45.689,0,1,0.422,0.286,0.344,735.63,3362569.26133363,3.36256926133363,434782.595291064,0.434782595291064
"2541",2454,2763.919,67.543,182.554,0.015,0.518,0.485,2.708,0.112,0.042,0,4,292.626,1.077,38.376,43.528,0,1,5050401,14.157,16.083,0.864,0.262,43.625,1,1,0.412,0.299,0.512,719.096,2637527.28269452,2.63752728269452,357272.218377011,0.357272218377011
"2542",2455,4165.67,136.973,175.669,0.004,0.448,0.846,3.572,0.131,0.038,0,5,257.02,1.102,196.333,58.039,2.7,1,5060505,55.088,16.265,0.349,0.164,84.932,1,1,0.211,0.113,0.664,251.544,3978584.98320863,3.97858498320863,1411207.93537555,1.41120793537555
"2543",2456,1558.883,327.793,175.667,0.002,0.469,2.251,5.809,0.173,0.038,0,5,140.916,1.104,370.475,115.557,2.7,1,5060507,64.217,20.002,0.341,0.337,49.033,1,1,0.256,0.058,0.905,246.274,554690.259084258,0.554690259084258,513355.967161648,0.513355967161648
"2544",2457,3040.254,5.13,121.73,0.076,0.509,0.03,0.659,0.05,0.143,0,3,227.633,1.009,62.208,22.359,6.154,1,5050601,98.878,36.144,0.914,0.033,20.913,0,1,0.387,0.413,0.068,565.425,8965311.45847158,8.96531145847158,382658.278430298,0.382658278430298
"2545",2458,1978,7.163,121.73,0.055,0.509,0.043,0.812,0.057,0.075,0,3,138.653,1.008,6.107,21.641,0,1,5050601,7.575,26.562,1.07,0.049,26.696,0,1,0.433,0.43,0.084,525.402,2544552.80632086,2.54455280632086,251808.686768956,0.251808686768956
"2546",2459,2409.361,10.527,46.345,0,0.309,0.033,0.707,0.052,0.098,0,1,220.049,1.037,94.725,41.399,4.56,1,5060904,134.619,65.283,0.043,0.002,0.106,1,1,0.073,0.079,0.227,141.951,3982715.66809416,3.98271566809416,2887386.0658149,2.8873860658149
"2547",2460,8553.828,13.192,46.344,0.001,0.311,0.043,0.795,0.056,0.098,0,1,248.118,1.062,233.21,70.155,4.56,1,5060903,296.13,88.839,0.089,0.004,2.566,1,1,0.067,0.054,0.246,146.259,18390294.3174975,18.3902943174975,11954546.4071627,11.9545464071627
"2548",2461,1621.015,3.635,194.496,0.038,0.435,0.017,0.504,0.043,0.05,0,2,42.617,1.011,70.975,36.516,2.7,1,5060505,144.662,74.419,0.729,0.016,174.35,0,1,0.181,0.139,0.078,373.587,5929757.69697003,5.92975769697003,202319.222202079,0.202319222202079
"2549",2462,1625.158,3.667,194.492,0.032,0.427,0.017,0.499,0.043,0.048,0,2,304.934,1.015,61.64,28.249,2.7,1,5060505,121.083,55.26,0.66,0.014,131.478,0,1,0.159,0.153,0.102,368.767,4463410.18055626,4.46341018055626,181539.977338939,0.18153997733894
"2550",2463,405.061,107.494,182.183,0.014,0.519,0.798,3.471,0.129,0.042,0,5,207.572,1.083,39.051,21.418,0,1,5050401,11.25,6.171,0.95,0.426,58.569,1,1,0.414,0.216,0.635,699.428,201178.096239956,0.201178096239956,42565.5322190185,0.042565532219019
"2551",2464,1063.883,2.454,182.143,0.096,0.512,0.014,0.461,0.041,0.124,0,1,232.42,1.024,15.113,25.845,0,1,5050402,32.796,55.362,0.747,0.014,13.05,0,1,0.433,0.372,0.05,737.301,3662624.11088828,3.66262411088828,144504.473359062,0.144504473359062
"2552",2465,4598.219,7.512,74.465,0.001,0.353,0.028,0.651,0.05,0.013,1,2,244.885,1.091,23.18,78.424,0,1,5090804,34.733,121.369,0.149,0.005,0.046,1,1,0.177,0.031,0.205,99.737,4110503.71732022,4.11050371732022,4051363.20734826,4.05136320734826
"2553",2466,15562.413,14.248,74.481,0.004,0.346,0.053,0.855,0.058,0.043,1,3,210.75,1.06,113.136,80.132,0,1,5090804,133.425,94.671,0.223,0.01,0.399,0,1,0.134,0.047,0.202,104.263,29626849.2514381,29.6268492514381,15644599.1565138,15.6445991565138
"2554",2467,1068.614,47.676,107.29,0.014,0.505,0.319,2.2,0.1,0.059,0,4,233.951,1.042,108.243,141.559,0,1,5050602,49.273,64.44,0.764,0.168,28.131,1,1,0.345,0.128,0.453,424.925,1483796.42733076,1.48379642733076,168653.758347568,0.168653758347568
"2555",2468,2593.919,3.841,107.319,0.05,0.485,0.021,0.559,0.046,0.112,0,2,121.197,1.016,20.21,28.471,3.3,1,5050602,37.14,48.841,0.82,0.021,10.826,0,1,0.302,0.314,0.086,470.555,6364314.98392219,6.36431498392219,329402.271572014,0.329402271572014
"2556",2468,2593.919,3.841,107.319,0.05,0.485,0.021,0.559,0.046,0.112,0,2,121.197,1.016,20.21,28.471,3.3,1,5050602,37.14,48.841,0.82,0.021,10.826,0,1,0.302,0.314,0.086,470.555,17.0942735629546,0.000017094273563,329402.271572014,0.329402271572014
"2557",2469,846.396,2.225,180.973,0.094,0.476,0.011,0.417,0.039,0.124,0,1,32.096,1.058,10.078,20.891,0,1,5050402,24.72,49.702,0.676,0.011,10.012,0,1,0.446,0.356,0.047,714.434,2397825.55017996,2.39782555017996,96582.9926173139,0.096582992617314
"2558",2470,1243.112,112.447,180.992,0.013,0.518,0.834,3.548,0.131,0.042,0,5,277.803,1.078,74.625,25.908,0,1,5050402,21.02,7.304,0.895,0.415,61.458,1,1,0.414,0.201,0.645,688.94,1180814.82569321,1.18081482569321,268351.428108314,0.268351428108314
"2559",2471,2242.584,3.509,168.868,0.017,0.365,0.013,0.441,0.04,0.036,0,2,316.158,1.071,36.65,49.436,0,1,5090707,80.687,117.685,0.441,0.007,1.283,1,1,0.223,0.101,0.15,176.484,6151119.45690262,6.15111945690262,449224.384254024,0.449224384254024
"2560",2472,1609.239,2.633,168.868,0.015,0.36,0.009,0.378,0.037,0.031,0,1,284.939,1.079,10.84,46.461,0,1,5090707,28.703,122.943,0.4,0.006,0.879,1,1,0.19,0.075,0.14,171.736,2370017.9341522,2.3700179341522,275418.546549671,0.275418546549671
"2561",2473,9984.184,14.471,137.793,0.045,0.493,0.087,1.102,0.067,0.152,0,3,271.75,1.018,25.182,30.321,4.346,1,5050310,29.729,29.989,0.921,0.072,24.203,0,1,0.335,0.37,0.171,531.237,26603461.745879,26.603461745879,1157062.28595576,1.15706228595576
"2562",2474,2307.498,964.589,137.755,0.004,0.504,7.909,10.865,0.247,0.029,0,5,189.498,1.023,79.772,51.348,0,1,5050309,7.343,4.726,0.796,2.137,91.231,1,1,0.307,0.34,0.921,394.122,2871369.26264213,2.87136926264213,278369.996155939,0.278369996155939
"2563",2475,11077.062,1223.844,74.389,0,0.363,6.534,9.881,0.234,0.013,0,5,165.555,1.107,909.394,998.504,0,1,5090806,92.035,101.038,0.394,0.911,1.302,1,1,0.152,0.049,0.893,99.571,16606348.2126716,16.6063482126716,13300370.1648424,13.3003701648424
"2564",2476,1307.67,3.205,74.341,0,0.329,0.01,0.382,0.037,0.013,1,1,71.482,1.088,22.697,68.931,0,1,5090806,55.062,186.984,0.106,0.001,0,1,1,0.037,0.03,0.04,96.849,2246938.00708839,2.24693800708839,853526.414061993,0.853526414061993
"2565",2477,1685.807,2048.094,158.229,0.003,0.509,17.902,16.314,0.311,0.029,0,6,182.434,1.082,195.638,352.84,0,1,5050406,11.992,21.627,0.779,3.956,132.503,1,1,0.317,0.087,0.926,440.15,1279770.1719486,1.2797701719486,539535.907807221,0.539535907807221
"2566",2478,2639.066,4.422,158.274,0.074,0.452,0.022,0.571,0.046,0.133,0,2,114.27,1.01,6.88,16.321,1.355,1,5050406,12.168,29.285,0.942,0.026,17.268,0,1,0.409,0.387,0.062,516.148,7228067.17282746,7.22806717282746,344261.77636066,0.34426177636066
"2567",2479,4887.239,7.974,131.85,0.03,0.467,0.042,0.777,0.055,0.059,0,3,245.744,1.008,81.435,37.597,2.7,1,5060605,110.142,50.626,0.745,0.032,176.155,0,1,0.301,0.226,0.165,331.015,14140971.6622947,14.1409716622947,539707.44168892,0.53970744168892
"2568",2480,3640.426,5.325,131.843,0.035,0.459,0.027,0.629,0.049,0.077,0,2,281.033,1.011,57.291,29.321,2.7,1,5060605,95.385,47.28,0.74,0.023,183.999,0,1,0.304,0.226,0.125,323.686,9485286.21437992,9.48528621437992,418154.370422018,0.418154370422018
"2569",2481,1591.31,56.908,71.499,0.006,0.325,0.215,1.807,0.089,0.058,0,2,255.614,1.03,148.475,39.912,2.7,1,5060901,82.569,22.103,0.29,0.047,101.827,0,1,0.059,0.07,0.399,146.828,1934554.05118438,1.93455405118438,1675193.29569325,1.67519329569325
"2570",2482,9642.32,3727.912,71.49,0.001,0.454,28.996,20.739,0.357,0.036,0,7,240.735,1.03,308.967,68.598,2.7,1,5060609,14.899,3.308,0.361,2.674,174.464,0,1,0.257,0.106,0.876,146.833,11814500.8888103,11.8145008888103,7802907.40561506,7.80290740561506
"2571",2483,6957.935,53.343,80.693,0.002,0.367,0.236,1.894,0.092,0.04,0,3,233.958,1.043,303.476,151.286,2.7,1,5060609,160.82,80.204,0.154,0.027,28.708,1,1,0.105,0.064,0.431,152.978,6032291.53971383,6.03229153971383,3789589.63812435,3.78958963812435
"2572",2484,16137.818,3661.145,80.693,0.001,0.456,28.59,20.594,0.355,0.038,0,7,208.396,1.028,310.476,57.56,2.7,1,5060609,15.079,2.795,0.269,1.965,101.807,0,1,0.26,0.113,0.88,153.088,20138236.2166048,20.1382362166048,9047101.43126809,9.04710143126809
"2573",2485,2198.406,3.148,179.542,0.043,0.444,0.015,0.476,0.042,0.057,0,2,220.035,1.007,37.559,21.374,2.7,1,5060505,78.298,44.704,0.75,0.015,205.046,0,1,0.3,0.207,0.076,301.276,4830385.07311047,4.83038507311047,225715.650242435,0.225715650242435
"2574",2486,1643.025,129.32,179.499,0.003,0.449,0.797,3.469,0.129,0.038,0,5,258.844,1.108,199.926,56.255,2.7,1,5060505,57.584,16.206,0.298,0.134,74.574,1,1,0.211,0.123,0.651,261.773,1533434.77037812,1.53343477037812,406609.908242642,0.406609908242642
"2575",2487,2701.345,138.996,163.838,0.001,0.417,0.779,3.429,0.128,0.013,0,4,124.783,1.232,64.29,204.057,0,1,5090705,18.728,59.586,0.293,0.129,2.125,1,1,0.221,0.059,0.657,132.443,2273439.22197276,2.27343922197276,1325901.42645102,1.32590142645102
"2576",2488,589.056,464.1,163.787,0,0.377,2.371,5.958,0.176,0.013,0,5,222.306,1.165,107.242,306.304,0,1,5090705,18.094,51.373,0.322,0.337,0,1,1,0.181,0.046,0.893,130.372,128802.05290531,0.12880205290531,128802.052905432,0.128802052905432
"2577",2489,510.919,39.027,108.283,0.017,0.51,0.264,2.003,0.095,0.059,0,4,207.476,1.029,189.254,116.194,0,1,5050602,94.498,57.989,0.803,0.152,30.264,1,1,0.356,0.184,0.396,435.846,310817.584927803,0.310817584927803,43859.3044171598,0.04385930441716
"2578",2490,3050.488,5.023,108.268,0.047,0.49,0.028,0.643,0.049,0.132,0,2,133.97,1.017,22.532,-9999,5.493,1,5050602,44.288,40.142,0.822,0.027,11.866,0,1,0.294,0.257,0.1,485.429,6014074.41301689,6.01407441301689,410190.228471363,0.410190228471363
"2579",2491,3401.492,15.512,166.751,0.034,0.474,0.089,1.166,0.07,0.061,0,3,145.441,1.033,10.579,33.592,1.029,1,5050402,8.977,28.718,0.97,0.079,26.508,0,1,0.36,0.261,0.159,553.273,4827431.96046727,4.82743196046727,356108.486370318,0.356108486370318
"2580",2492,848.761,2.165,166.794,0.026,0.435,0.01,0.388,0.037,0.054,0,2,292.41,1.051,14.248,27.003,0,1,5050402,36.419,70.155,0.514,0.007,2.228,0,1,0.216,0.082,0.108,511.754,501546.849356745,0.501546849356745,105613.518397521,0.105613518397521
"2581",2493,5614.554,5.718,98.191,0.016,0.403,0.025,0.602,0.048,0.052,0,2,261.602,1.007,159.45,73.439,2.7,1,5060609,254.815,116.495,0.47,0.013,58.411,0,1,0.226,0.132,0.185,230.852,25,0.000025,892173.153691813,0.892173153691813
"2582",2493,5614.554,5.718,98.191,0.016,0.403,0.025,0.602,0.048,0.052,0,2,261.602,1.007,159.45,73.439,2.7,1,5060609,254.815,116.495,0.47,0.013,58.411,0,1,0.226,0.132,0.185,230.852,11615851.1541624,11.6158511541624,892173.153691813,0.892173153691813
"2583",2494,2688.442,5.29,98.191,0.016,0.39,0.022,0.573,0.046,0.04,0,2,286.972,1.021,167.696,-9999,2.7,1,5060609,299.179,102.293,0.472,0.012,61.125,1,1,0.196,0.097,0.175,215.822,7865259.6386254,7.8652596386254,511547.072403077,0.511547072403077
"2584",2495,3645.904,5.307,181.041,0.034,0.457,0.027,0.638,0.049,0.072,0,3,335.117,1.014,49.225,22.716,2.7,1,5060505,79.158,36.243,0.753,0.024,194.711,0,1,0.299,0.224,0.115,318.134,7701254.78072142,7.70125478072142,443477.115692348,0.443477115692348
"2585",2496,3391.051,119.219,180.999,0.004,0.45,0.732,3.325,0.126,0.038,0,5,245.89,1.119,190.695,66.193,2.7,1,5060505,57.378,19.933,0.375,0.157,63.474,1,1,0.207,0.115,0.645,269.895,3675345.5176361,3.6753455176361,753911.898837389,0.753911898837389
"2586",2497,657.696,18.87,166.141,0.013,0.465,0.108,1.283,0.074,0.029,0,3,272.823,1.036,24.787,29.346,0,1,5050402,19.322,22.873,0.602,0.057,8.863,1,1,0.334,0.102,0.32,500.552,547324.993794349,0.547324993794349,67264.2676146226,0.067264267614623
"2587",2498,4687.325,186.48,166.172,0.013,0.507,1.386,4.568,0.151,0.042,0,5,269.142,1.041,42.953,55.33,0,1,5050402,9.421,12.098,0.992,0.685,99.584,0,1,0.402,0.355,0.753,522.612,7056593.99463346,7.05659399463346,585001.74977948,0.58500174977948
"2588",2499,1996.457,3.855,115.879,0.031,0.409,0.016,0.499,0.043,0.056,0,2,34.405,1.003,58.035,26.128,2.7,1,5060607,116.744,52.276,0.65,0.014,127.418,0,1,0.247,0.18,0.104,246.249,6195439.08817149,6.19543908817149,211963.114072741,0.211963114072741
"2589",2500,4701.208,8.735,115.834,0.021,0.424,0.041,0.765,0.054,0.045,0,3,320.824,1.011,82.078,39.838,2.7,1,5060607,106.915,51.513,0.62,0.026,109.103,0,1,0.245,0.173,0.195,260.11,14680887.3072943,14.6808873072943,596440.445281551,0.596440445281551
"2590",2501,634.558,3.126,200.625,0.057,0.499,0.017,0.502,0.043,0.076,0,2,180.108,1.01,55.055,29.37,2.7,1,5060505,110.885,58.641,0.892,0.019,313.771,0,1,0.306,0.188,0.059,471.378,3427811.56176025,3.42781156176025,45780.1997445849,0.045780199744585
"2591",2502,530.416,3.644,200.624,0.04,0.488,0.02,0.552,0.046,0.061,0,2,250.656,1.008,81.86,27.7,2.7,1,5060505,147.906,49.951,0.784,0.02,212.587,0,1,0.284,0.159,0.077,465.559,3162144.6381262,3.1621446381262,65898.0564575768,0.065898056457577
"2592",2503,3709.249,105.171,4.928,0.005,0.354,0.464,2.649,0.111,0.036,0,4,186.247,1.061,270.526,217.126,0,1,5060906,102.145,82.026,0.368,0.109,73.636,1,1,0.171,0.061,0.542,135.353,25,0.000025,1939923.93921785,1.93992393921785
"2593",2503,3709.249,105.171,4.928,0.005,0.354,0.464,2.649,0.111,0.036,0,4,186.247,1.061,270.526,217.126,0,1,5060906,102.145,82.026,0.368,0.109,73.636,1,1,0.171,0.061,0.542,135.353,5437864.21342152,5.43786421342152,1939923.93921785,1.93992393921785
"2594",2504,5874.492,5221.517,4.89,0,0.44,39.711,24.252,0.39,0.011,0,7,240.936,1.024,758.282,117.677,0,1,5060907,31.267,4.852,0.175,1.658,3.802,1,1,0.235,0.05,0.893,128.08,6584233.63323911,6.58423363323911,5048409.62632663,5.04840962632663
"2595",2505,8859.122,10.183,170.529,0.072,0.556,0.07,1.003,0.063,0.145,0,3,200.578,1.018,18.245,-9999,3.352,1,5050402,18.81,16.092,1.079,0.074,54.429,0,1,0.431,0.284,0.096,871.283,19934106.8547959,19.9341068547959,1063314.29006149,1.06331429006149
"2596",2506,1284.619,164.924,170.566,0.012,0.507,1.217,4.281,0.146,0.042,0,5,267.515,1.023,46.964,32.758,0,1,5050402,10.965,7.659,0.879,0.549,88.182,1,1,0.407,0.375,0.708,560.665,1400163.45518057,1.40016345518057,141837.807007716,0.141837807007716
"2597",2507,1113.614,20.36,171.756,0.037,0.503,0.13,1.407,0.077,0.057,0,3,276.231,1.029,14.293,27.141,0,1,5050402,10.172,19.267,1.097,0.119,44.532,0,1,0.433,0.151,0.163,586.316,768452.082749649,0.768452082749649,130923.883744136,0.130923883744136
"2598",2508,969.325,142.726,171.771,0.015,0.508,1.048,3.974,0.14,0.042,0,5,251.684,1.073,56.136,47.542,0,1,5050402,14.13,11.98,1.012,0.561,100.492,1,1,0.404,0.25,0.644,573.775,739995.107638549,0.739995107638549,134489.315665975,0.134489315665975
"2599",2509,5315.204,421.598,164.285,0.001,0.377,2.212,5.764,0.172,0.013,1,5,207.309,1.243,332.458,311.398,0,1,5090704,57.687,54.006,0.343,0.341,3.456,1,1,0.181,0.067,0.878,132.283,4692766.26206605,4.69276626206605,1979726.14206629,1.97972614206629
"2600",2510,4965.853,10.019,164.323,0.006,0.356,0.038,0.764,0.055,0.026,1,2,267.225,1.106,54.509,68.587,0,1,5090704,72.691,89.353,0.31,0.013,1.305,1,1,0.164,0.056,0.226,139.06,4761424.82836799,4.76142482836799,1906331.29614441,1.90633129614441
"2601",2511,3900.081,5.596,218.164,0.023,0.512,0.033,0.696,0.052,0.045,0,3,233.788,1.009,97.15,44.996,2.7,1,5060502,139.748,64.544,0.64,0.024,115.333,0,1,0.192,0.177,0.174,616.485,10973658.102119,10.973658102119,557944.103436907,0.557944103436907
"2602",2512,893.909,2.699,218.129,0.029,0.495,0.014,0.469,0.041,0.045,0,2,159.379,1.005,47.087,32.422,2.7,1,5060502,105.817,69.936,0.617,0.012,109.581,0,1,0.184,0.2,0.105,587.854,3647643.85901099,3.64764385901099,116104.977006381,0.116104977006381
"2603",2513,3136.909,3.474,61.719,0,0.317,0.01,0.394,0.037,0.071,0,1,218.628,1.03,120.103,28.551,2.76,1,5060903,319.701,91.761,0.034,0,0.058,1,1,0.065,0.07,0.153,146.726,5577506.83363757,5.57750683363757,3772398.39529802,3.77239839529802
"2604",2514,5627.127,6.08,61.719,0,0.322,0.02,0.542,0.045,0.071,0,1,241.528,1.049,136.527,-9810.232,2.76,1,5060903,250.69,101.053,0.043,0.001,0.246,1,1,0.051,0.054,0.19,146.988,3692534.10544088,3.69253410544089,3595940.49330913,3.59594049330913
"2605",2515,2549.386,3.899,108.757,0.051,0.49,0.021,0.567,0.046,0.077,0,3,265.385,1.012,12.598,27.558,0,1,5050602,24.4,48.039,0.883,0.023,11.334,0,1,0.297,0.278,0.067,492.778,5916484.12197252,5.91648412197252,256829.393753354,0.256829393753354
"2606",2516,1777.67,33.166,108.759,0.018,0.515,0.226,1.851,0.09,0.059,0,3,228.038,1.04,124.04,140.026,0,1,5050602,67.019,75.571,0.817,0.137,28.784,1,1,0.366,0.147,0.364,453.673,1180006.35791227,1.18000635791227,271035.099946003,0.271035099946003
"2607",2517,1088.467,138.583,172.679,0.011,0.51,1.019,3.92,0.139,0.042,0,5,239.899,1.036,31.021,144.488,0,1,5050402,7.913,36.865,0.832,0.452,59.008,1,1,0.406,0.184,0.695,586.457,609500.007271908,0.609500007271908,179345.620826663,0.179345620826663
"2608",2518,716.985,2.137,172.636,0.087,0.472,0.011,0.408,0.038,0.148,0,2,168.54,1.046,5.151,28.501,5.683,1,5050402,12.649,69.609,0.627,0.01,9.892,0,1,0.391,0.226,0.071,597.128,2300314.12524627,2.30031412524627,85268.9831147189,0.085268983114719
"2609",2519,1188.32,2.389,174.822,0.024,0.375,0.009,0.369,0.036,0.046,0,2,311.518,1.046,21.308,34.302,0,1,5090704,57.65,92.578,0.512,0.007,1.698,1,1,0.234,0.114,0.106,206.886,4464912.39630084,4.46491239630084,146762.890056584,0.146762890056584
"2610",2520,773.051,2.486,174.821,0.025,0.375,0.009,0.375,0.037,0.046,0,2,235.13,1.082,21.208,34.339,0,1,5090704,57.79,92.006,0.512,0.007,1.759,0,1,0.22,0.136,0.108,200.77,1988208.91077996,1.98820891077996,90991.4692952361,0.090991469295236
"2611",2521,5026.736,10.545,185.61,0.024,0.459,0.057,0.919,0.061,0.05,0,4,294.259,1.017,66.536,32.225,2.7,1,5060505,72.418,35.398,0.723,0.041,166.871,0,1,0.292,0.231,0.206,336.179,9479927.82811051,9.47992782811051,594651.517377157,0.594651517377157
"2612",2522,211.066,96.396,185.61,0.005,0.452,0.588,2.98,0.119,0.038,0,4,225.705,1.051,122.754,27.748,2.7,1,5060505,41.2,9.311,0.534,0.188,59.136,1,1,0.2,0.09,0.619,284.33,55991.9037523951,0.055991903752395,45292.6628134054,0.045292662813405
"2613",2523,1264.411,2.608,183.991,0.042,0.429,0.012,0.423,0.039,0.094,0,1,174.001,1.018,23.373,12.29,2.7,1,5060505,54.084,28.71,0.614,0.01,169.214,0,1,0.209,0.165,0.08,293.757,2286436.34729172,2.28643634729172,127521.856011298,0.127521856011298
"2614",2524,1739.031,111.997,184.003,0.005,0.451,0.69,3.227,0.124,0.038,0,5,268.551,1.091,196.536,58.674,2.7,1,5060505,60.873,18.17,0.466,0.186,71.516,1,1,0.209,0.133,0.641,279.351,1013787.92160844,1.01378792160844,331588.646673691,0.331588646673691
"2615",2525,3599.838,91.522,185.807,0.004,0.453,0.559,2.908,0.117,0.038,0,4,249.155,1.087,160.387,39.632,2.7,1,5060505,55.149,13.627,0.413,0.141,62.396,1,1,0.199,0.16,0.595,291.953,2615337.88027389,2.61533788027389,804827.533850077,0.804827533850077
"2616",2526,1854.975,2.614,185.791,0.028,0.438,0.012,0.428,0.039,0.046,0,2,172.165,1.017,76.09,48.766,2.7,1,5060505,175.443,111.589,0.565,0.009,96.427,0,1,0.25,0.145,0.105,303.277,4863843.02318233,4.86384302318233,318151.332739038,0.318151332739038
"2617",2527,1158.97,2.933,123.589,0.096,0.519,0.017,0.509,0.043,0.133,0,2,105.175,1.009,8.634,17.145,1.349,1,5050601,16.939,33.596,0.844,0.019,16.968,0,1,0.415,0.464,0.053,624.217,3754530.72762595,3.75453072762595,155272.23195691,0.15527223195691
"2618",2528,614.558,2.27,123.587,0.102,0.504,0.012,0.437,0.04,0.122,0,2,195.802,1.01,19.929,23.771,0,1,5050601,45.85,53.805,0.747,0.013,12.94,0,1,0.438,0.424,0.047,604.555,2576061.6439506,2.5760616439506,70665.249144871,0.070665249144871
"2619",2528,614.558,2.27,123.587,0.102,0.504,0.012,0.437,0.04,0.122,0,2,195.802,1.01,19.929,23.771,0,1,5050601,45.85,53.805,0.747,0.013,12.94,0,1,0.438,0.424,0.047,604.555,17.0939688791474,0.000017093968879,70665.249144871,0.070665249144871
"2620",2529,1933.234,10.834,192.679,0.018,0.424,0.053,0.898,0.06,0.039,0,3,304.452,1.017,115.396,72.017,2.7,1,5060505,128.521,79.941,0.614,0.033,114.381,1,1,0.156,0.086,0.23,332.379,1578093.34345187,1.57809334345187,245406.358459453,0.245406358459453
"2621",2530,340.919,64.994,192.726,0.009,0.465,0.402,2.468,0.106,0.038,0,4,257.013,1.039,181.903,85.136,2.7,1,5060505,73.717,34.504,0.557,0.146,131.029,1,1,0.207,0.042,0.515,316.704,58481.8827852542,0.058481882785254,58481.8827853815,0.058481882785382
"2622",2531,580.624,125.419,166.234,0.001,0.423,0.713,3.282,0.125,0.013,0,4,138.422,1.129,41.356,311.043,0,1,5090705,12.602,94.768,0.327,0.135,2.638,1,1,0.231,0.053,0.642,134.228,332317.815767276,0.332317815767276,191108.777546554,0.191108777546554
"2623",2532,7770.275,7.662,166.193,0.012,0.379,0.031,0.672,0.051,0.075,0,2,184.687,1.076,13.408,52.363,0,1,5090705,20.59,74.575,0.413,0.014,2.34,0,1,0.164,0.095,0.205,169.768,12282151.3224578,12.2821513224578,1891735.71048965,1.89173571048965
"2624",2533,648.492,2.241,189.63,0.047,0.427,0.01,0.389,0.037,0.06,0,2,349.658,1.003,30.413,20.02,2.7,1,5060505,78.63,51.587,0.726,0.011,185.51,0,1,0.225,0.202,0.06,314.11,2446125.13927465,2.44612513927465,53813.00653883,0.05381300653883
"2625",2534,3427.559,79.642,189.62,0.004,0.457,0.486,2.711,0.112,0.038,0,4,266.387,1.082,142.926,52.811,2.7,1,5060505,52.859,19.549,0.38,0.116,59.132,1,1,0.197,0.155,0.563,308.559,3671391.31072593,3.67139131072593,696671.945187015,0.696671945187015
"2626",2535,2252.792,41.442,193.03,0.008,0.451,0.232,1.874,0.091,0.038,0,4,257.66,1.087,167.531,71.008,2.7,1,5060505,89.177,37.922,0.547,0.093,74.552,1,1,0.194,0.076,0.447,325.585,916468.782260383,0.916468782260383,328787.621514101,0.328787621514101
"2627",2536,4031.198,21.257,193.05,0.013,0.5,0.135,1.43,0.078,0.038,0,3,184.35,1.025,127.764,61.634,2.7,1,5060505,88.964,42.961,0.628,0.07,111.918,1,1,0.246,0.113,0.352,338.346,5152397.04297162,5.15239704297162,607380.792833761,0.607380792833761
